日期,预测值_x,真实值_x,误差_x,标签,真实值_y,预测值_y,误差_y
9/28/17,3529.04,4201.98905,672.9490500000002,0,1283.35,1269.8810766019278,13.468923398072093
9/29/17,3545.58,4193.574667,647.9946669999999,0,1283.1,1270.1943993601096,12.905600639890281
9/30/17,3561.88,4164.27,602.3900000000003,1,,,
10/1/17,3577.72,4360.722967,783.0029669999999,1,,,
10/2/17,3595.43,4386.88375,791.4537500000001,0,1273.7,1270.728427866661,2.971572133339123
10/3/17,3613.24,4394.07,780.8299999999999,0,1271.25,1270.8874329054665,0.3625670945334605
10/4/17,3630.95,4225.175,594.2250000000004,0,1274.25,1271.0077717741874,3.242228225812596
10/5/17,3646.76,4338.852,692.0919999999996,0,1274.5,1271.1703168075144,3.329683192485618
10/6/17,3663.57,4318.58,655.0099999999998,0,1261.8,1271.3339891415774,9.533989141577422
10/7/17,3680.01,4376.191667,696.1816669999998,1,,,
10/8/17,3696.89,4602.280883,905.3908830000005,1,,,
10/9/17,3715.9,4605.66,889.7599999999998,0,1278.75,1271.5411795937741,7.208820406225868
10/10/17,3734.76,4782.28,1047.5199999999995,0,1291.4,1271.7611411226214,19.638858877378652
10/11/17,3755.24,4819.485767,1064.2457670000003,0,1289.25,1272.1607641269936,17.089235873006373
10/12/17,3775.89,4822.17,1046.2800000000002,0,1290.25,1272.52284850266,17.727151497339946
10/13/17,3796.38,5563.806567,1767.4265669999995,0,1299.6,1272.8933084464056,26.706691553594283
10/14/17,3824.13,5739.438733,1915.3087329999998,1,,,
10/15/17,3853.39,5825.99,1972.6,1,,,
10/16/17,3883.24,5711.205867,1827.965867,0,1303.3,1273.6296689546625,29.670331045337434
10/17/17,3911.67,5603.71294,1692.0429400000003,0,1284.75,1274.1736937448416,10.576306255158443
10/18/17,3938.77,5594.66,1655.8899999999999,0,1280.2,1274.4451499946592,5.754850005340813
10/19/17,3965.54,5727.6335,1762.0935,0,1286.4,1274.648117193562,11.751882806438061
10/20/17,3993.38,5979.45984,1986.0798400000003,0,1281.2,1274.9349155810728,6.265084418927245
10/21/17,4023.45,5986.44,1962.9899999999998,1,,,
10/22/17,4053.32,5983.18455,1929.8645499999998,1,,,
10/23/17,4082.88,5876.079867,1793.1998670000003,0,1274.9,1275.3908040233641,0.49080402336403495
10/24/17,4111.13,5900.59,1789.46,0,1276.45,1275.5069003408587,0.9430996591413532
10/25/17,4139.37,5669.622533,1530.2525329999999,0,1275.0,1275.6430132071102,0.6430132071102435
10/26/17,4165.09,5893.138417,1728.048417,0,1273.75,1275.7571144063547,2.007114406354731
10/27/17,4192.76,5889.82,1697.0599999999995,0,1266.45,1275.8524661444073,9.402466144407299
10/28/17,4220.15,5776.69695,1556.54695,1,,,
10/29/17,4246.2,6155.43402,1909.2340199999999,1,,,
10/30/17,4275.67,6136.49,1860.8199999999997,0,1272.0,1276.091583454512,4.09158345451192
10/31/17,4304.7,6388.645167,2083.945167,0,1270.15,1276.157597717448,6.007597717447879
11/1/17,4335.9,6665.306683,2329.406683,0,1277.05,1276.197538965897,0.8524610341030439
11/2/17,4369.48,6751.98,2382.5,0,1279.2,1276.3310493565996,2.868950643400467
11/3/17,4403.59,7197.72006,2794.1300599999995,0,1267.2,1276.4917879965242,9.291787996524135
11/4/17,4441.65,7437.543317,2995.893317,1,,,
11/5/17,4481.67,7365.99,2884.3199999999997,1,,,
11/6/17,4520.67,6989.071667,2468.401667,0,1270.9,1276.732352535532,5.832352535531982
11/7/17,4555.75,7092.127233,2536.377233,0,1275.6,1276.7750381990897,1.1750381990898404
11/8/17,4591.51,7128.64,2537.13,0,1284.0,1276.8805993801104,7.119400619889575
11/9/17,4627.3,7158.03706,2530.7370599999995,0,1284.8,1277.097077270693,7.70292272930692
11/10/17,4663.05,6719.39785,2056.34785,0,1284.3,1277.3210468178845,6.978953182115447
11/11/17,4694.39,6569.22,1874.83,1,,,
11/12/17,4724.04,5716.301583,992.2615830000004,1,,,
11/13/17,4745.47,6550.227533,1804.757533,0,1277.95,1277.7798460447589,0.17015395524117594
11/14/17,4774.48,6493.63,1719.1500000000005,0,1274.6,1277.9044397477226,3.304439747722654
11/15/17,4802.71,7301.42992,2498.7199199999995,0,1282.2,1277.98309405957,4.216905940430024
11/16/17,4838.2,7815.0307,2976.8307000000004,0,1280.0,1278.1606808084134,1.8393191915865827
11/17/17,4878.15,7868.77,2990.620000000001,0,1284.35,1278.3070752738558,6.042924726144065
11/18/17,4918.25,7817.140383,2898.890383,1,,,
11/19/17,4957.54,8007.654067,3050.1140670000004,1,,,
11/20/17,4998.25,8049.72,3051.4700000000003,0,1286.2,1278.7534245958614,7.4465754041386845
11/21/17,5039.0,8059.8,3020.8,0,1283.3,1278.9735309618163,4.326469038183632
11/22/17,5079.51,8268.035,3188.5249999999996,0,1286.95,1279.1528232469334,7.797176753066651
11/23/17,5121.58,8236.72,3115.1399999999994,0,1290.35,1279.3767958536796,10.973204146320313
11/24/17,5163.01,8250.978333,3087.968332999999,0,1290.5,1279.6412820098863,10.858717990113746
11/25/17,5204.23,8707.407267,3503.177267000001,1,,,
11/26/17,5249.25,8768.8,3519.5499999999993,1,,,
11/27/17,5294.45,9718.29505,4423.845050000001,0,1294.9,1280.1530508497694,14.746949150230648
11/28/17,5347.85,9952.50882,4604.658819999999,0,1291.85,1280.4672190727276,11.382780927272279
11/29/17,5402.93,9919.0,4516.07,0,1283.85,1280.7378862099713,3.1121137900286158
11/30/17,5457.25,10147.372,4690.121999999999,0,1280.2,1280.9031038970688,0.703103897068786
12/1/17,5513.19,10883.912,5370.722000000001,0,1275.5,1281.0200394718495,5.520039471849486
12/2/17,5575.26,10879.88,5304.619999999999,1,,,
12/3/17,5636.79,11332.622,5695.831999999999,1,,,
12/4/17,5701.86,11584.83,5882.97,0,1273.45,1281.3276292288613,7.877629228861224
12/5/17,5768.65,11591.22,5822.57,0,1266.3,1281.3535513231632,15.05355132316322
12/6/17,5834.97,13540.98,7706.009999999999,0,1263.7,1281.2895165673854,17.589516567385317
12/7/17,5918.01,16501.97167,10583.961669999999,0,1255.0,1281.1942715607086,26.194271560708557
12/8/17,6026.53,16860.88,10834.350000000002,0,1250.65,1280.9926596010666,30.342659601066543
12/9/17,6137.37,15142.83415,9005.46415,1,,,
12/10/17,6232.23,14869.805,8637.575,1,,,
12/11/17,6323.95,15068.95,8745.0,0,1247.15,1280.9837154884876,33.83371548848754
12/12/17,6416.7,17276.39333,10859.693329999998,0,1240.9,1280.684244906421,39.78424490642101
12/13/17,6527.99,16808.36667,10280.37667,0,1242.65,1280.3122375330702,37.66223753307008
12/14/17,6634.35,16252.31,9617.96,0,1251.0,1279.9675678861954,28.96756788619541
12/15/17,6735.04,17771.9,11036.86,0,1254.6,1279.730371327681,25.130371327681132
12/16/17,6848.13,19498.68333,12650.553329999999,1,,,
12/17/17,6975.29,19279.9,12304.61,1,,,
12/18/17,7099.59,18961.85667,11862.26667,0,1260.6,1279.7705297423859,19.170529742385952
12/19/17,7220.19,17737.11167,10516.92167,0,1260.35,1279.6506543903793,19.30065439037935
12/20/17,7329.32,17382.94,10053.619999999999,0,1264.55,1279.5297850976822,14.979785097682225
12/21/17,7434.58,16047.51,8612.93,0,1264.55,1279.461813297527,14.911813297527033
12/22/17,7527.58,15190.945,7663.365,1,,,
12/23/17,7612.55,13776.61,6164.06,1,,,
12/24/17,7684.81,13949.175,6264.364999999999,1,,,
12/25/17,7757.97,14119.02833,6361.058329999999,1,,,
12/26/17,7832.01,13740.94,5908.93,1,,,
12/27/17,7902.28,15589.32167,7687.04167,0,1279.4,1279.9563393829744,0.556339382974329
12/28/17,7987.63,14380.58167,6392.9516699999995,0,1291.0,1280.0617135053003,10.938286494699696
12/29/17,8062.13,14214.01,6151.88,1,,,
12/30/17,8134.66,13215.574,5080.914000000001,1,,,
12/31/17,8198.25,14165.575,5967.325000000001,1,,,
1/1/18,8269.31,13796.0,5526.6900000000005,1,,,
1/2/18,8336.74,15005.85667,6669.116669999999,0,1312.05,1280.7588874407836,31.291112559216344
1/3/18,8413.76,15053.26167,6639.50167,0,1314.9,1281.2631974629644,33.63680253703569
1/4/18,8490.58,15039.24,6548.66,0,1314.5,1281.7954790148697,32.70452098513033
1/5/18,8566.71,17174.12,8607.41,0,1317.15,1282.314970083572,34.835029916428084
1/6/18,8659.98,17319.198,8659.218,1,,,
1/7/18,8753.76,17155.95,8402.19,1,,,
1/8/18,8845.48,15265.90667,6420.426670000001,0,1319.95,1283.0949693544771,36.8550306455229
1/9/18,8920.93,14714.25333,5793.323329999999,0,1311.0,1283.6684062286924,27.331593771307553
1/10/18,8991.28,14437.42,5446.139999999999,0,1319.75,1284.1234300397632,35.62656996023679
1/11/18,9058.82,13296.794,4237.974,0,1323.05,1284.6787602383565,38.37123976164344
1/12/18,9116.5,13912.882,4796.382,0,1326.8,1285.266133422323,41.53386657767692
1/13/18,9178.79,13791.19,4612.4,1,,,
1/14/18,9239.62,13852.92,4613.299999999999,1,,,
1/15/18,9300.49,14012.196,4711.706,0,1339.25,1286.1393352390373,53.11066476096266
1/16/18,9362.2,13554.14,4191.939999999999,0,1333.85,1286.9087318542183,46.94126814578158
1/17/18,9419.73,11116.94667,1697.2166699999998,0,1335.65,1287.6017573824422,48.04824261755789
1/18/18,9457.1,11345.42333,1888.3233299999993,0,1332.2,1288.3064173223986,43.893582677601444
1/19/18,9496.02,11174.82,1678.7999999999993,0,1334.95,1288.959877707803,45.99012229219716
1/20/18,9533.27,12950.79333,3417.52333,1,,,
1/21/18,9584.53,11505.228,1920.6979999999985,1,,,
1/22/18,9623.79,11513.42,1889.6299999999992,0,1332.6,1289.9030409362556,42.696959063744316
1/23/18,9662.82,11223.064,1560.2440000000006,0,1333.4,1290.545592147957,42.854407852043096
1/24/18,9699.22,11282.25833,1583.0383300000012,0,1353.7,1291.1885440673334,62.51145593266665
1/25/18,9735.83,11392.03,1656.2000000000007,0,1354.95,1292.0618418810068,62.88815811899326
1/26/18,9773.03,10969.815,1196.7849999999999,0,1353.15,1292.9375082364963,60.21249176350375
1/27/18,9806.58,11524.77667,1718.1966699999994,1,,,
1/28/18,9844.29,11431.37,1587.08,1,,,
1/29/18,9880.97,11212.655,1331.6850000000013,0,1343.85,1294.0653480412338,49.78465195876606
1/30/18,9915.64,10184.06167,268.4216699999997,0,1344.9,1294.7918776319425,50.10812236805759
1/31/18,9941.94,10082.52,140.57999999999993,0,1345.05,1295.5205421449552,49.52945785504471
2/1/18,9967.23,9083.258333,883.9716669999998,0,1341.35,1296.240888878756,45.109111121243814
2/2/18,9984.47,8901.901667,1082.5683329999993,0,1331.15,1296.9087249134675,34.241275086532596
2/3/18,10000.15,8852.73,1147.42,1,,,
2/4/18,10015.31,8400.648333,1614.6616670000003,1,,,
2/5/18,10026.81,6838.816667,3187.9933329999994,0,1333.6,1297.7516098472006,35.84839015279931
2/6/18,10026.03,6925.46,3100.5700000000006,0,1331.4,1298.3155347527725,33.08446524722763
2/7/18,10025.91,8099.958333,1925.9516670000003,0,1324.65,1298.8466355610906,25.80336443890951
2/8/18,10034.89,8240.536667,1794.353332999999,0,1315.45,1299.2936904681667,16.156309531833358
2/9/18,10044.87,8245.08,1799.7900000000009,0,1314.1,1299.630572083578,14.469427916421864
2/10/18,10054.8,8319.876566,1734.9234339999985,1,,,
2/11/18,10065.21,8343.455,1721.7549999999992,1,,,
2/12/18,10075.72,8068.02,2007.699999999999,0,1322.3,1300.2573007947833,22.04269920521665
2/13/18,10084.01,8597.7675,1486.2425000000003,0,1325.35,1300.6620511360377,24.68794886396222
2/14/18,10096.29,9334.633333,761.6566670000011,0,1336.25,1301.0959796189272,35.15402038107277
2/15/18,10114.11,9471.64,642.4700000000012,0,1352.45,1301.6466115243343,50.80338847566577
2/16/18,10132.84,10127.16167,5.678330000000642,0,1352.1,1302.370864199512,49.72913580048794
2/17/18,10156.42,10841.99167,685.5716699999994,1,,,
2/18/18,10185.27,11085.83,900.5599999999995,1,,,
2/19/18,10215.76,11110.965,895.2049999999999,0,1346.6,1303.4027963472274,43.19720365277249
2/20/18,10246.22,11390.39167,1144.1716700000015,0,1339.85,1304.0456110866708,35.80438891332915
2/21/18,10278.56,11245.98,967.4200000000001,0,1330.5,1304.6050798091167,25.89492019088334
2/22/18,10309.58,9931.071667,378.50833299999977,0,1328.35,1305.0540876912685,23.29591230873143
2/23/18,10330.45,10162.11667,168.3333300000013,0,1327.95,1305.473825456044,22.47617454395595
2/24/18,10352.9,10171.3,181.60000000000036,1,,,
2/25/18,10375.25,9696.593333,678.6566669999993,1,,,
2/26/18,10393.87,10348.60333,45.266670000000886,0,1333.5,1306.2144452598072,27.285554740192765
2/27/18,10417.23,10319.46,97.77000000000044,0,1325.75,1306.6795913272304,19.070408672769645
2/28/18,10440.19,10370.165,70.02499999999964,0,1317.85,1307.054160764679,10.795839235320955
3/1/18,10463.36,11009.38167,546.0216700000001,0,1307.75,1307.338223831949,0.411776168050892
3/2/18,10491.12,10931.12,440.0,0,1322.3,1307.5096648016558,14.79033519834411
3/3/18,10518.09,11326.94833,808.8583299999991,1,,,
3/4/18,10547.81,11430.18167,882.3716700000004,1,,,
3/5/18,10578.07,11516.83,938.7600000000002,0,1320.4,1308.1707144249647,12.22928557503542
3/6/18,10608.76,10763.19833,154.43832999999904,0,1331.4,1308.470529884354,22.929470115646154
3/7/18,10633.67,10118.058,515.6119999999992,0,1329.4,1308.885231429926,20.51476857007401
3/8/18,10653.64,9920.46,733.1800000000003,0,1321.0,1309.2734647965929,11.726535203407138
3/9/18,10672.01,9089.278333,1582.731667,0,1320.6,1309.5675201895467,11.032479810453196
3/10/18,10684.13,8746.002,1938.1279999999988,1,,,
3/11/18,10693.65,8777.37,1916.2799999999988,1,,,
3/12/18,10703.31,9182.843333,1520.4666669999988,0,1319.15,1310.1934388822126,8.956561117787487
3/13/18,10715.84,9154.7,1561.1399999999994,0,1322.75,1310.4587017857245,12.291298214275457
3/14/18,10728.07,9153.54,1574.5299999999988,0,1323.55,1310.7591078358805,12.790892164119441
3/15/18,10740.19,8358.121667,2382.068333000001,0,1318.75,1311.0644749454698,7.685525054530217
3/16/18,10746.44,8530.402,2216.0380000000005,0,1310.1,1311.3159167730887,1.215916773088793
3/17/18,10753.88,8297.89,2455.99,1,,,
3/18/18,10759.57,8171.415,2588.1549999999997,1,,,
3/19/18,10764.28,8412.033333,2352.2466670000013,0,1312.4,1311.8160260357622,0.5839739642378845
3/20/18,10770.68,8605.64,2165.040000000001,0,1311.0,1311.993088106729,0.9930881067289192
3/21/18,10778.42,8947.753333,1830.6666669999995,0,1321.35,1312.1536489104994,9.196351089500467
3/22/18,10788.53,8690.408333,2098.1216670000013,0,1329.15,1312.420219097151,16.729780902849143
3/23/18,10796.72,8725.37,2071.3499999999985,0,1346.6,1312.7645370149667,33.835462985033246
3/24/18,10805.09,8662.378333,2142.7116669999996,1,,,
3/25/18,10812.94,8617.296667,2195.643333,1,,,
3/26/18,10820.39,8457.96,2362.4300000000003,0,1352.4,1313.6297602630868,38.770239736913254
3/27/18,10826.64,7876.195,2950.4449999999997,0,1341.45,1314.2038656864033,27.246134313596713
3/28/18,10828.7,7960.38,2868.3200000000006,0,1332.45,1314.6582783237945,17.791721676205498
3/29/18,10831.33,7950.61,2880.7200000000003,0,1323.85,1315.0151004295788,8.834899570421157
3/30/18,10833.85,6882.531667,3951.318333,1,,,
3/31/18,10828.78,6935.48,3893.300000000001,1,,,
4/1/18,10824.1,6937.56,3886.54,1,,,
4/2/18,10819.44,7035.848333,3783.5916670000006,1,,,
4/3/18,10815.48,7410.435,3405.044999999999,0,1333.45,1315.9805389282417,17.46946107175836
4/4/18,10814.16,7426.48,3387.6800000000003,0,1337.3,1316.3367770727948,20.963222927205152
4/5/18,10812.93,6826.51,3986.42,0,1327.7,1316.728612491173,10.971387508827092
4/6/18,10807.5,6603.876667,4203.623333,0,1331.2,1317.0173699999843,14.182630000015706
4/7/18,10800.53,6634.68,4165.85,1,,,
4/8/18,10793.79,7017.656667,3776.1333330000007,1,,,
4/9/18,10789.74,6699.273333,4090.4666669999997,0,1331.95,1317.6922956292128,14.257704370787224
4/10/18,10783.49,6784.41,3999.08,0,1338.95,1318.0155081312953,20.934491868704754
4/11/18,10777.84,6926.266667,3851.5733330000003,0,1350.75,1318.4065741316683,32.34342586833168
4/12/18,10773.19,7847.845,2925.3450000000003,0,1341.35,1318.91309941726,22.43690058274001
4/13/18,10774.92,7941.46,2833.46,0,1343.7,1319.3186475125474,24.38135248745266
4/14/18,10777.26,8036.511051,2740.748949,1,,,
4/15/18,10780.23,8340.748333,2439.481667,1,,,
4/16/18,10785.25,8368.1,2417.1499999999996,0,1349.35,1320.1028888976236,29.247111102376266
4/17/18,10790.41,7895.416926,2894.993074,0,1342.1,1320.578657367625,21.521342632374854
4/18/18,10792.28,8164.937426,2627.3425740000002,0,1351.45,1320.9759331675714,30.47406683242866
4/19/18,10795.96,8175.96,2619.999999999999,0,1348.6,1321.4624012512563,27.137598748743585
4/20/18,10799.68,8852.718333,1946.9616669999996,0,1336.75,1321.914898226266,14.835101773734095
4/21/18,10807.97,8807.205,2000.7649999999994,1,,,
4/22/18,10815.88,8930.6,1885.2799999999988,1,,,
4/23/18,10824.57,8933.861667,1890.7083330000005,0,1324.3,1322.610680352307,1.6893196476928551
4/24/18,10833.2,9555.542,1277.6580000000013,0,1328.85,1322.8105167702545,6.039483229745429
4/25/18,10845.98,9658.11,1187.869999999999,0,1321.65,1323.0534955773005,1.4034955773004185
4/26/18,10859.35,9258.398333,1600.9516670000012,0,1320.7,1323.2228110659091,2.5228110659090817
4/27/18,10869.94,9010.32,1859.6200000000008,0,1321.5,1323.3811535790232,1.8811535790232483
4/28/18,10878.77,8928.55,1950.2200000000012,1,,,
4/29/18,10886.98,9334.281667,1552.6983330000003,1,,,
4/30/18,10897.85,9259.57,1638.2800000000007,0,1313.2,1323.911901717541,10.711901717540968
5/1/18,10908.13,9239.55,1668.58,0,1307.1,1323.989575765012,16.88957576501207
5/2/18,10918.21,9221.426,1696.7839999999997,0,1304.2,1324.0070173810645,19.807017381064497
5/3/18,10928.08,9639.268333,1288.811667,0,1315.05,1323.9964073512783,8.946407351278367
5/4/18,10940.67,9753.35,1187.3199999999997,0,1309.4,1324.0915346916797,14.691534691679635
5/5/18,10953.93,9803.306667,1150.6233329999995,1,,,
5/6/18,10967.42,9630.136277,1337.2837230000005,1,,,
5/7/18,10979.67,9631.44,1348.2299999999996,1,,,
5/8/18,10991.84,9228.608333,1763.231667,0,1306.6,1324.67532578639,18.075325786390067
5/9/18,11001.25,9322.041667,1679.2083330000005,0,1313.85,1324.6804120402576,10.83041204025767
5/10/18,11011.21,9310.37,1700.8399999999983,0,1318.8,1324.7561983826001,5.956198382600178
5/11/18,11021.02,8468.788,2552.232,0,1324.35,1324.879292110115,0.5292921101151933
5/12/18,11025.22,8484.346667,2540.8733329999995,1,,,
5/13/18,11029.49,8463.52,2565.9699999999993,1,,,
5/14/18,11033.57,8652.038333,2381.5316669999993,0,1319.85,1325.415591481766,5.565591481765978
5/15/18,11038.84,8511.458,2527.3819999999996,0,1295.0,1325.5422834353249,30.542283435324862
5/16/18,11043.15,8471.06,2572.09,0,1291.25,1325.4289521227954,34.17895212279541
5/17/18,11047.16,8106.118333,2941.0416669999995,0,1289.5,1325.2814781489235,35.7814781489235
5/18/18,11048.75,8240.055,2808.6949999999997,0,1288.3,1325.1194633717698,36.81946337176987
5/19/18,11051.18,8239.08,2812.1000000000004,1,,,
5/20/18,11053.58,8507.406667,2546.1733330000006,1,,,
5/21/18,11057.68,8385.556187,2672.123813,0,1288.35,1325.3026126248305,36.952612624830635
5/22/18,11060.96,8396.63,2664.33,0,1293.05,1325.1276212802643,32.07762128026434
5/23/18,11064.27,7555.74,3508.5300000000007,0,1289.0,1324.9996533530618,35.99965335306183
5/24/18,11062.12,7566.193333,3495.9266670000006,0,1304.85,1324.8353267574744,19.985326757474468
5/25/18,11060.04,7576.78,3483.260000000001,0,1303.5,1324.8222344811877,21.322234481187706
5/26/18,11058.02,7342.908333,3715.111667,1,,,
5/27/18,11054.49,7361.831667,3692.6583329999994,1,,,
5/28/18,11051.09,7344.56,3706.5299999999997,1,,,
5/29/18,11047.58,7459.876667,3587.7033329999995,0,1295.5,1325.3184116153427,29.81841161534271
5/30/18,11044.81,7385.395,3659.414999999999,0,1300.7,1325.2105224281377,24.51052242813762
5/31/18,11041.56,7386.72,3654.8399999999992,0,1305.35,1325.153173679715,19.8031736797152
6/1/18,11038.33,7535.146667,3503.183333,0,1294.6,1325.140393059558,30.540393059558028
6/2/18,11036.04,7645.146667,3390.893333000001,1,,,
6/3/18,11034.44,7637.14,3397.3,1,,,
6/4/18,11032.79,7500.273333,3532.516667000001,0,1295.45,1325.3708800129602,29.920880012960197
6/5/18,11030.27,7615.722142,3414.547858000001,0,1292.05,1325.2621992716354,33.21219927163543
6/6/18,11028.47,7619.43,3409.039999999999,0,1300.1,1325.1234691107795,25.023469110779615
6/7/18,11026.69,7676.271667,3350.4183330000005,0,1297.25,1325.061384618593,27.81138461859291
6/8/18,11025.26,7620.153333,3405.106667,0,1298.25,1324.9740562698719,26.72405626987188
6/9/18,11023.48,7615.54,3407.9399999999996,1,,,
6/10/18,11021.65,6776.888333,4244.761667,1,,,
6/11/18,11014.57,6875.678333,4138.891667,0,1299.6,1325.233924074904,25.633924074904144
6/12/18,11008.12,6879.31,4128.81,0,1298.65,1325.1654410101287,26.515441010128598
6/13/18,11001.72,6315.7,4686.0199999999995,0,1296.15,1325.089367734035,28.93936773403493
6/14/18,10991.83,6647.013333,4344.816667,0,1302.75,1324.9916277145585,22.24162771455849
6/15/18,10984.03,6637.41,4346.620000000001,0,1285.25,1324.9554946952085,39.70549469520847
6/16/18,10976.2,6509.426667,4466.773333000001,1,,,
6/17/18,10967.61,6464.411667,4503.198333,1,,,
6/18/18,10958.77,6445.79,4512.9800000000005,0,1281.55,1325.091864926183,43.54186492618305
6/19/18,10949.84,6737.0,4212.84,0,1276.15,1324.860135575512,48.71013557551191
6/20/18,10942.75,6714.718333,4228.031667,0,1274.2,1324.5823419753278,50.38234197532779
6/21/18,10935.55,6760.83,4174.719999999999,0,1266.15,1324.290368885792,58.140368885791986
6/22/18,10928.66,6332.573333,4596.086667,0,1269.15,1323.9295409233,54.77954092329992
6/23/18,10919.15,6141.605833,4777.544167,1,,,
6/24/18,10908.5,6170.46,4738.04,1,,,
6/25/18,10898.08,6211.4475,4686.6325,0,1268.7,1323.9197846719258,55.21978467192571
6/26/18,10887.95,6218.595,4669.3550000000005,0,1260.3,1323.5826956405826,63.28269564058269
6/27/18,10877.9,6097.46,4780.44,0,1254.6,1323.1743925256292,68.57439252562926
6/28/18,10867.15,6107.896154,4759.253846,0,1251.55,1322.7200469039735,71.17004690397357
6/29/18,10856.51,5908.7025,4947.8075,0,1250.45,1322.2438896704002,71.79388967040018
6/30/18,10844.69,6223.28,4621.410000000001,1,,,
7/1/18,10834.84,6374.754167,4460.085833,1,,,
7/2/18,10825.95,6466.069167,4359.880833000001,0,1247.8,1322.0699380809483,74.26993808094835
7/3/18,10817.65,6626.44,4191.21,0,1251.75,1321.5630632873067,69.8130632873067
7/4/18,10810.34,6593.289167,4217.050833,0,1255.65,1321.0969871611221,65.44698716112202
7/5/18,10802.86,6603.376667,4199.483333,0,1255.5,1320.670636186034,65.17063618603402
7/6/18,10795.47,6555.51,4239.959999999999,0,1255.35,1320.2478643238412,64.8978643238413
7/7/18,10787.81,6594.281667,4193.528332999999,1,,,
7/8/18,10780.41,6753.559167,4026.8508329999995,1,,,
7/9/18,10774.0,6724.04,4049.96,0,1262.05,1320.1215284112025,58.07152841120251
7/10/18,10767.43,6510.791667,4256.638333,0,1254.0,1319.7582371608673,65.75823716086734
7/11/18,10759.6,6377.363333,4382.236667,0,1251.4,1319.3287886884325,67.9287886884324
7/12/18,10751.0,6403.18,4347.82,0,1245.9,1318.8815936086569,72.9815936086568
7/13/18,10742.59,6244.3575,4498.2325,0,1241.7,1318.391767684205,76.69176768420493
7/14/18,10733.27,6241.0,4492.27,1,,,
7/15/18,10723.95,6248.84,4475.110000000001,1,,,
7/16/18,10714.72,6514.390833,4200.329166999999,0,1241.1,1318.1507904037865,77.05079040378655
7/17/18,10707.11,6869.910833,3837.1991670000007,0,1232.8,1317.6224780991108,84.82247809911087
7/18/18,10701.62,7321.62,3380.000000000001,0,1224.5,1317.02838288499,92.52838288498992
7/19/18,10698.82,7396.401667,3302.4183329999996,0,1217.55,1316.369458717619,98.819458717619
7/20/18,10696.47,7428.045,3268.4249999999993,0,1228.75,1315.6581987596717,86.90819875967168
7/21/18,10694.31,7334.99,3359.3199999999997,1,,,
7/22/18,10691.59,7451.289167,3240.3008330000002,1,,,
7/23/18,10689.56,7689.884167,2999.6758329999993,0,1224.95,1315.313031762918,90.3630317629179
7/24/18,10688.93,7715.1,2973.83,0,1228.35,1314.670279552402,86.3202795524021
7/25/18,10688.43,8251.165,2437.2649999999994,0,1231.5,1314.063529210469,82.56352921046891
7/26/18,10691.07,8187.324167,2503.745833,0,1228.25,1313.4901163038176,85.24011630381756
7/27/18,10693.31,7939.81,2753.499999999999,0,1223.95,1312.8953844332216,88.94538443322153
7/28/18,10694.08,8182.251667,2511.8283329999995,1,,,
7/29/18,10696.24,8206.341667,2489.898332999999,1,,,
7/30/18,10698.53,8220.91,2477.620000000001,0,1223.8,1312.517542421399,88.717542421399
7/31/18,10700.87,7916.800833,2784.0691670000006,0,1220.95,1311.8897623221978,90.9397623221978
8/1/18,10701.42,7570.869167,3130.5508330000002,0,1219.0,1311.2446822827173,92.24468228271735
8/2/18,10699.96,7607.7,3092.2599999999993,0,1215.45,1310.5900928485325,95.1400928485325
8/3/18,10698.7,7394.499167,3304.200833000001,0,1216.3,1309.9127309023709,93.61273090237091
8/4/18,10696.21,7247.769167,3448.4408329999987,1,,,
8/5/18,10692.86,7011.28,3681.580000000001,1,,,
8/6/18,10688.16,6988.079167,3700.080833,0,1209.65,1309.4795520690016,99.82955206900147
8/7/18,10683.34,6993.513333,3689.8266670000003,0,1212.35,1308.7590888199086,96.40908881990867
8/8/18,10678.57,6718.23,3960.34,0,1209.55,1308.0687086062253,98.51870860622535
8/9/18,10672.22,6396.7725,4275.447499999999,0,1214.35,1307.36230863876,93.01230863876003
8/10/18,10664.05,6396.494667,4267.555332999999,0,1214.4,1306.7029397247609,92.30293972476079
8/11/18,10655.91,6138.96,4516.95,1,,,
8/12/18,10646.33,6311.131667,4335.198333,1,,,
8/13/18,10637.77,6347.07,4290.700000000001,0,1200.35,1306.2636866852542,105.91368668525433
8/14/18,10629.44,6252.13,4377.31,0,1197.0,1305.4938569712647,108.49385697126468
8/15/18,10620.6,6362.676923,4257.923077,0,1182.0,1304.70438847329,122.70438847329001
8/16/18,10612.42,6342.629231,4269.790769,0,1180.4,1303.799916603225,123.39991660322494
8/17/18,10604.16,6312.75,4291.41,0,1178.4,1302.8915765545548,124.49157655455474
8/18/18,10595.76,6436.720833,4159.039167,1,,,
8/19/18,10588.09,6404.063333,4184.026667,1,,,
8/20/18,10580.26,6486.58,4093.6800000000003,0,1184.35,1302.168624622557,117.81862462255708
8/21/18,10572.93,6401.246154,4171.683846,0,1190.95,1301.3010494920632,110.35104949206311
8/22/18,10565.14,6575.229167,3989.910832999999,0,1196.65,1300.496079295727,103.8460792957269
8/23/18,10558.35,6354.57,4203.780000000001,0,1192.35,1299.7455248034505,107.3955248034506
8/24/18,10550.35,6543.645714,4006.704286,0,1197.7,1298.9677707655126,101.26777076551252
8/25/18,10543.44,6719.429231,3824.0107690000004,1,,,
8/26/18,10537.53,6738.27,3799.26,1,,,
