日期,标签,预测值,真实值,误差
11/15/18,0,5756.77,10042.913044005203,4286.143044005203
11/16/18,0,5596.1925,10033.637866788613,4437.445366788613
11/17/18,1,5558.243333,10023.589818185876,4465.346485185875
11/18/18,1,5572.44,10013.387960253998,4440.947960253999
11/19/18,0,5303.9425,10003.29424093934,4699.35174093934
11/20/18,0,4671.97,9991.894607389713,5319.924607389713
11/21/18,0,4491.98,9977.38131610581,5485.40131610581
11/22/18,0,4548.7975,9962.026141976057,5413.228641976058
11/23/18,0,4309.3375,9947.013447785896,5637.675947785896
11/24/18,1,4352.98,9930.867331039233,5577.887331039234
11/25/18,1,3823.511667,9915.000879382591,6091.48921238259
11/26/18,0,3920.536667,9896.5683413357,5976.0316743357
11/27/18,0,3793.35,9878.689353219836,6085.339353219835
11/28/18,0,4103.453846,9860.250908169617,5756.797062169617
11/29/18,0,4263.783333,9843.418280725116,5579.634947725116
11/30/18,0,4278.77,9827.442957692743,5548.672957692743
12/1/18,1,4116.7775,9811.603357328328,5694.825857328327
12/2/18,1,4167.546667,9795.026940298456,5627.480273298456
12/3/18,0,4140.6,9778.764613885372,5638.164613885372
12/4/18,0,3961.493333,9762.432777518658,5800.939444518657
12/5/18,0,3858.349167,9745.285048750908,5886.935881750907
12/6/18,0,3744.98,9727.698323435185,5982.718323435185
12/7/18,0,3405.643333,9709.624990370188,6303.981657370188
12/8/18,1,3435.34,9689.962783328378,6254.622783328377
12/9/18,1,3453.66,9670.522825783619,6216.862825783619
12/10/18,0,3523.96,9651.248436563332,6127.288436563332
12/11/18,0,3426.19,9632.391994330643,6206.201994330642
12/12/18,0,3407.28,9613.133385876443,6205.853385876442
12/13/18,0,3406.7625,9593.858123941876,6187.0956239418765
12/14/18,0,3278.374167,9574.655616855067,6296.281449855067
12/15/18,1,3242.42,9554.90552125184,6312.48552125184
12/16/18,1,3271.238333,9535.058476498263,6263.820143498264
12/17/18,0,3392.405,9515.428332642434,6123.023332642433
12/18/18,0,3556.54,9496.460071574089,5939.920071574089
12/19/18,0,3808.0425,9478.357459640649,5670.314959640649
12/20/18,0,3982.850833,9461.536883998624,5478.686050998624
12/21/18,0,4135.19,9445.622267712828,5310.432267712828
12/22/18,1,3910.973333,9430.50071556942,5519.52738256942
12/23/18,1,4027.478333,9414.359780566945,5386.881447566945
12/24/18,1,3995.17,9398.839147211263,5403.669147211263
12/25/18,1,3813.88,9383.222622862158,5569.342622862158
12/26/18,1,3825.379167,9366.79792049545,5541.41875349545
12/27/18,0,3848.21,9350.490747031115,5502.280747031115
12/28/18,0,3743.905,9334.354588938957,5590.449588938956
12/29/18,1,3912.285833,9317.782426910457,5405.496593910457
12/30/18,1,3770.36,9302.075128597462,5531.715128597461
12/31/18,1,3791.545833,9285.752200832943,5494.206367832943
1/1/19,1,3752.271667,9269.591838333947,5517.320171333947
1/2/19,0,3855.88,9253.306320929347,5397.426320929347
1/3/19,0,3865.7975,9237.573511669358,5371.776011669357
1/4/19,0,3822.626667,9221.946987767082,5399.320320767081
1/5/19,1,3856.62,9206.175202045493,5349.555202045493
1/6/19,1,3920.456667,9190.623364522551,5270.166697522551
1/7/19,0,4036.093333,9175.431105120657,5139.337772120657
1/8/19,0,4032.25,9160.840596087637,5128.590596087637
1/9/19,0,4034.138333,9146.286418703288,5112.148085703288
1/10/19,0,3812.585833,9131.795346806068,5319.209513806068
1/11/19,0,3646.25,9116.318054062021,5470.0680540620215
1/12/19,1,3646.345833,9100.11869734572,5453.772864345721
1/13/19,1,3599.841667,9083.980646574277,5484.138979574276
1/14/19,0,3531.96,9067.685593741193,5535.725593741193
1/15/19,0,3656.785,9051.134495520326,5394.349495520326
1/16/19,0,3621.270833,9035.228170291968,5413.957337291968
1/17/19,0,3621.43,9019.215760820336,5397.785760820336
1/18/19,0,3632.395,9003.26396410623,5370.86896410623
1/19/19,1,3690.523333,8987.422748302846,5296.899415302846
1/20/19,1,3703.98,8971.910670481197,5267.930670481197
1/21/19,0,3548.4275,8956.518744533798,5408.091244533798
1/22/19,0,3540.02,8940.463012244372,5400.443012244372
1/23/19,0,3587.35,8924.428182377826,5337.078182377825
1/24/19,0,3566.4,8908.671917012975,5342.271917012975
1/25/19,0,3586.25,8892.877412613834,5306.627412613834
1/26/19,1,3577.79,8877.233127600111,5299.443127600111
1/27/19,1,3576.3,8861.607846947007,5285.3078469470065
1/28/19,0,3554.5,8846.033579440227,5291.533579440227
1/29/19,0,3448.58,8830.416706134945,5381.836706134945
1/30/19,0,3421.6,8814.371156650808,5392.771156650808
1/31/19,0,3470.0,8798.261277308797,5328.261277308797
2/1/19,0,3444.81,8782.432807790596,5337.622807790596
2/2/19,1,3475.33,8766.54752716705,5291.217527167049
2/3/19,1,3506.22,8750.860425837973,5244.640425837973
2/4/19,0,3456.02,8735.372199159381,5279.352199159381
2/5/19,0,3452.35,8719.711998526196,5267.361998526196
2/6/19,0,3467.34,8704.092710456574,5236.752710456574
2/7/19,0,3405.7,8688.599063576468,5282.8990635764685
2/8/19,0,3394.76,8672.882120488131,5278.122120488131
2/9/19,1,3661.08,8657.173237767074,4996.093237767074
2/10/19,1,3664.38,8642.729812432448,4978.349812432448
2/11/19,0,3686.29,8628.353934880073,4942.063934880073
2/12/19,0,3629.47,8614.129491173508,4984.659491173508
2/13/19,0,3632.42,8599.699891121976,4967.279891121976
2/14/19,0,3614.5,8585.336040091881,4970.836040091881
2/15/19,0,3600.31,8570.943511026491,4970.633511026492
2/16/19,1,3608.2,8556.539272409018,4948.339272409018
2/17/19,1,3619.55,8542.222752389915,4922.672752389914
2/18/19,0,3670.74,8528.009079234027,4857.269079234027
2/19/19,0,3910.8,8514.076609789314,4603.276609789314
2/20/19,0,3926.53,8501.270896977887,4574.740896977886
2/21/19,0,3987.18,8488.581445760228,4501.401445760228
2/22/19,0,3944.88,8476.20867465956,4531.3286746595595
2/23/19,1,3983.48,8463.690898905352,4480.210898905352
2/24/19,1,4139.6,8451.390026308381,4311.790026308381
2/25/19,0,3766.89,8439.829045595057,4672.939045595058
2/26/19,0,3848.33,8426.648677488898,4578.318677488898
2/27/19,0,3831.45,8413.877735451479,4582.427735451479
2/28/19,0,3833.23,8401.077213869148,4567.847213869149
3/1/19,0,3850.08,8388.33012060378,4538.25012060378
3/2/19,1,3834.62,8375.703037169442,4541.083037169442
3/3/19,1,3831.44,8363.052261259903,4531.612261259903
3/4/19,0,3814.58,8350.432265586978,4535.852265586978
3/5/19,0,3730.98,8337.782451452003,4606.802451452004
3/6/19,0,3872.25,8324.808327464529,4452.558327464529
3/7/19,0,3876.85,8312.503229887323,4435.653229887323
3/8/19,0,3886.82,8300.26179109878,4413.4417910987795
3/9/19,1,3875.96,8288.107344162661,4412.147344162661
3/10/19,1,3950.56,8275.947916176816,4325.387916176816
3/11/19,0,3928.17,8264.158785320295,4335.9887853202945
3/12/19,0,3881.09,8252.31274723946,4371.222747239461
3/13/19,0,3892.51,8240.301928660256,4347.7919286602555
3/14/19,0,3877.77,8228.383175462874,4350.613175462873
3/15/19,0,3885.21,8216.441691385597,4331.231691385597
3/16/19,1,3936.5,8204.574461019358,4268.074461019358
3/17/19,1,4015.95,8192.972412860005,4177.022412860005
3/18/19,0,3994.92,8181.756965370788,4186.836965370788
3/19/19,0,3998.77,8170.488897123424,4171.7188971234245
3/20/19,0,4029.11,8159.276655560244,4130.166655560244
3/21/19,0,4056.4,8148.235032902743,4091.835032902743
3/22/19,0,3992.34,8137.349980327932,4145.009980327932
3/23/19,1,3999.06,8126.224867311521,4127.164867311521
3/24/19,1,4011.92,8115.167285516576,4103.247285516576
3/25/19,0,3994.11,8104.203473526924,4110.093473526924
3/26/19,0,3935.89,8093.200507500484,4157.310507500484
3/27/19,0,3947.74,8081.984224076384,4134.244224076384
3/28/19,0,4048.51,8070.857699000872,4022.347699000872
3/29/19,0,4037.37,8060.203376391668,4022.833376391668
3/30/19,1,4115.55,8049.537653534092,3933.987653534092
3/31/19,1,4114.44,8039.244359932005,3924.8043599320054
4/1/19,0,4114.16,8028.981411901922,3914.821411901922
4/2/19,0,4152.53,8018.752236074597,3866.2222360745973
4/3/19,0,4882.88,8008.722208858806,3125.842208858806
4/4/19,0,4959.81,8001.850728445574,3042.040728445573
4/5/19,0,4911.24,7995.330230541059,3084.090230541059
4/6/19,1,5028.77,7988.623288564604,2959.8532885646036
4/7/19,1,5053.52,7982.439123629227,2928.9191236292263
4/8/19,0,5189.39,7976.380012657553,2786.990012657553
4/9/19,0,5268.71,7970.918218775771,2702.2082187757705
4/10/19,0,5175.81,7965.810513533252,2790.0005135332513
4/11/19,0,5310.18,7960.323920341301,2650.143920341301
4/12/19,0,5035.02,7955.424286645432,2920.404286645432
4/13/19,1,5072.85,7949.37352781078,2876.5235278107793
4/14/19,1,5064.62,7943.501960233399,2878.881960233399
4/15/19,0,5152.51,7937.6139850342715,2785.1039850342713
4/16/19,0,5036.18,7932.115688261322,2895.935688261322
4/17/19,0,5196.65,7926.143542580883,2729.4935425808835
4/18/19,0,5220.37,7920.8665065039795,2700.4965065039796
4/19/19,1,5276.31,7915.705508097605,2639.3955080976048
4/20/19,1,5277.04,7910.795528342991,2633.755528342991
4/21/19,1,5309.28,7905.903415331881,2596.623415331881
4/22/19,1,5281.83,7901.161349909649,2619.3313499096494
4/23/19,0,5377.19,7896.318360896856,2519.128360896856
4/24/19,0,5518.16,7891.889320256165,2373.729320256165
4/25/19,0,5434.19,7888.063125327897,2453.8731253278975
4/26/19,0,5195.61,7883.896761976212,2688.286761976212
4/27/19,1,5292.83,7878.746282958463,2585.916282958463
4/28/19,1,5280.19,7874.016940151749,2593.826940151749
4/29/19,0,5301.29,7869.249018624185,2567.959018624185
4/30/19,0,5260.65,7864.583144838543,2603.9331448385437
5/1/19,0,5269.79,7859.762135031644,2589.972135031644
5/2/19,0,5326.67,7854.993493300348,2528.3234933003478
5/3/19,0,5390.16,7850.475075221452,2460.3150752214524
5/4/19,1,5657.14,7846.233121585963,2189.0931215859628
5/5/19,1,5771.08,7843.108961652278,2072.0289616522778
5/6/19,1,5717.66,7840.464351207564,2122.8043512075637
5/7/19,0,5684.47,7837.605497956092,2153.135497956092
5/8/19,0,5755.72,7834.6169124585995,2078.896912458599
5/9/19,0,5936.72,7831.929883977471,1895.2098839774708
5/10/19,0,6146.91,7829.995133280625,1683.085133280625
5/11/19,1,6348.02,7828.929307869682,1480.9093078696815
5/12/19,1,7248.31,7828.691067416094,580.3810674160932
5/13/19,0,6978.63,7832.147969626796,853.517969626796
5/14/19,0,7823.11,7834.4830878822,11.373087882200707
5/15/19,0,7992.69,7840.267825728677,152.42217427132255
5/16/19,0,8206.9,7846.723144683758,360.1768553162419
5/17/19,0,7885.96,7854.028495075451,31.93150492454879
5/18/19,1,7362.22,7859.993452368492,497.77345236849214
5/19/19,1,7265.05,7863.7964151755405,598.7464151755403
5/20/19,0,8193.7,7867.1866280178465,326.51337198215424
5/21/19,0,8007.03,7874.344476769284,132.68552323071617
5/22/19,0,7952.5,7880.714282389163,71.78571761083731
5/23/19,0,7625.93,7886.836802173566,260.90680217356567
5/24/19,0,7880.29,7891.608434472479,11.318434472478657
5/25/19,1,8003.26,7897.392058364498,105.86794163550258
5/26/19,1,8071.45,7903.650578453222,167.79942154677792
5/27/19,1,8744.42,7910.160050408691,834.2599495913091
5/28/19,0,8770.06,7919.365358347095,850.6946416529045
5/29/19,0,8719.88,7928.638773200656,791.2412267993432
5/30/19,0,8662.98,7937.673948816692,725.3060511833073
5/31/19,0,8272.46,7946.4448665211185,326.01513347888067
6/1/19,1,8553.81,7953.608834215236,600.2011657847634
6/2/19,1,8554.8,7961.876826814667,592.9231731853324
6/3/19,0,8739.03,7970.116774869195,768.9132251308056
6/4/19,0,8134.92,7979.064706872674,155.85529312732615
6/5/19,0,7675.8,7985.554576964867,309.7545769648668
6/6/19,0,7786.04,7990.178588508123,204.13858850812267
6/7/19,0,7803.23,7995.224865520019,191.99486552001963
6/8/19,1,7998.29,8000.319308738002,2.029308738002328
6/9/19,1,7931.34,8006.172471473872,74.83247147387192
6/10/19,0,7640.61,8011.7349987751,371.1249987751007
6/11/19,0,8020.38,8016.115751923371,4.264248076628974
6/12/19,0,7917.58,8021.991342678712,104.41134267871166
6/13/19,0,8173.06,8027.434402221614,145.6255977783867
6/14/19,0,8237.88,8033.871437885851,204.00856211414794
6/15/19,1,8693.6,8040.540669549544,653.0593304504564
6/16/19,1,8859.47,8048.992250671773,810.4777493282263
6/17/19,0,8978.99,8058.069173149946,920.9208268500533
6/18/19,0,9327.48,8067.585084546057,1259.8949154539423
6/19/19,0,9076.18,8078.443943479271,997.7360565207291
6/20/19,0,9281.7,8088.269064208916,1193.4309357910852
6/21/19,0,9531.35,8098.868865419773,1432.4811345802273
6/22/19,1,10209.38,8110.413989141506,2098.966010858493
6/23/19,1,10668.63,8124.588437899387,2544.0415621006123
6/24/19,0,10814.48,8140.519223368477,2673.960776631523
6/25/19,0,11017.5,8156.9659231089045,2860.5340768910955
6/26/19,0,11766.4,8174.1508858430825,3592.249114156917
6/27/19,0,12932.55,8194.213650401445,4738.336349598554
6/28/19,0,11132.85,8218.777786998802,2914.072213001198
6/29/19,1,12374.35,8236.204053184012,4138.145946815988
6/30/19,1,11890.38,8258.426800001313,3631.9531999986866
7/1/19,0,10737.73,8278.678214605221,2459.0517853947786
7/2/19,0,10578.72,8294.35491723096,2284.36508276904
7/3/19,0,10805.4,8309.354601344514,2496.0453986554858
7/4/19,0,11984.76,8325.18389419225,3659.5761058077496
7/5/19,0,11160.49,8345.549689877555,2814.940310122445
7/6/19,1,10955.16,8362.635897574284,2592.5241024257157
7/7/19,1,11232.04,8378.862835792665,2853.1771642073363
7/8/19,0,11477.01,8396.106911066065,3080.9030889339356
7/9/19,0,12313.08,8414.239874650559,3898.840125349441
7/10/19,0,12586.78,8435.548928040575,4151.231071959426
7/11/19,0,12099.9,8457.842608418152,3642.0573915818477
7/12/19,0,11352.87,8478.174337646728,2874.6956623532733
7/13/19,1,11803.97,8495.54722405552,3308.4227759444802
7/14/19,1,11389.1,8514.600094462214,2874.4999055377866
7/15/19,0,10186.96,8531.985361623905,1654.974638376094
7/16/19,0,10873.5,8544.676450373008,2328.8235496269917
7/17/19,0,9397.72,8559.964829228755,837.7551707712446
7/18/19,0,9674.28,8569.522640105466,1104.7573598945346
7/19/19,0,10638.56,8580.107943608626,2058.452056391374
7/20/19,1,10535.75,8594.356300162177,1941.393699837823
7/21/19,1,10764.9,8608.15951533263,2156.740484667369
7/22/19,0,10587.41,8622.791379784836,1964.618620215164
7/23/19,0,10323.62,8636.691803307804,1686.9281966921972
7/24/19,0,9844.3,8649.533907845635,1194.7660921543647
7/25/19,0,9772.17,8660.498817604066,1111.671182395934
7/26/19,0,9875.17,8671.148748952826,1204.0212510471738
7/27/19,1,9848.65,8682.152847874982,1166.4971521250172
7/28/19,1,9473.99,8693.016184096543,780.9738159034569
7/29/19,0,9530.0,8702.414371464107,827.5856285358932
7/30/19,0,9501.33,8711.991202752124,789.3387972478758
7/31/19,0,9589.13,8721.424241097651,867.705758902348
8/1/19,0,10084.7,8731.1561096762,1353.543890323801
8/2/19,0,10407.17,8742.731579227428,1664.4384207725725
8/3/19,1,10529.55,8755.487109462158,1774.0628905378417
8/4/19,1,10814.57,8768.660473400347,2045.909526599653
8/5/19,0,10980.23,8782.864785668462,2197.3652143315376
8/6/19,0,11787.99,8797.64482055675,2990.3451794432494
8/7/19,0,11465.67,8815.421147659694,2650.2488523403063
8/8/19,0,11960.82,8831.920619769522,3128.8993802304776
8/9/19,0,11996.41,8850.227622828606,3146.1823771713935
8/10/19,1,11856.64,8868.605203924988,2988.0347960750114
8/11/19,1,11282.22,8886.3938086263,2395.8261913736987
8/12/19,0,11566.84,8901.963429466534,2664.8765705334663
8/13/19,0,11386.26,8918.546840851566,2467.713159148434
8/14/19,0,10858.12,8934.395806241177,1923.7241937588242
8/15/19,0,10016.96,8948.211690783544,1068.7483092164548
8/16/19,0,10302.17,8958.831783877444,1343.3382161225563
8/17/19,1,10359.44,8970.480250015027,1388.9597499849733
8/18/19,1,10214.52,8982.301449157272,1232.2185508427283
8/19/19,0,10317.6,8993.540212633297,1324.059787366703
8/20/19,0,10917.26,9005.123490425538,1912.1365095744623
8/21/19,0,10760.56,9018.89929600868,1741.6607039913197
8/22/19,0,10129.4,9032.044085362322,1097.3559146376774
8/23/19,0,10111.98,9042.796701055719,1069.183298944281
8/24/19,1,10405.81,9053.446576946175,1352.3634230538246
8/25/19,1,10143.8,9065.149055787226,1078.6509442127735
8/26/19,1,10135.06,9075.839170501942,1059.2208294980574
8/27/19,0,10360.28,9086.459173081606,1273.8208269183942
8/28/19,0,10171.95,9097.875069749834,1074.0749302501663
8/29/19,0,9717.82,9108.55471240569,609.2652875943095
8/30/19,0,9484.55,9117.519439808031,367.0305601919681
8/31/19,1,9577.99,9125.591350083112,452.39864991688773
9/1/19,1,9600.9,9133.978605553631,466.92139444636814
9/2/19,0,9769.79,9142.420119673025,627.3698803269763
9/3/19,0,10386.64,9151.452851672453,1235.1871483275463
9/4/19,0,10621.29,9162.721266931447,1458.5687330685541
9/5/19,0,10584.16,9174.812268878757,1409.3477311212428
9/6/19,0,10577.8,9186.725100846861,1391.0748991531382
9/7/19,1,10317.47,9198.573308279003,1118.8966917209964
9/8/19,1,10487.21,9209.426861188938,1277.7831388110608
9/9/19,0,10406.31,9220.86375815166,1185.44624184834
9/10/19,0,10313.66,9231.965180281819,1081.694819718181
9/11/19,0,10101.03,9242.689580940973,858.3404190590281
9/12/19,0,10159.32,9252.60062219836,906.719377801639
9/13/19,0,10420.16,9262.689495861952,1157.4705041380475
9/14/19,1,10363.9,9273.693358227236,1090.2066417727638
9/15/19,1,10361.33,9284.454320570387,1076.8756794296132
9/16/19,0,10310.43,9295.16861032096,1015.2613896790408
9/17/19,0,10265.63,9305.660829950524,959.969170049475
9/18/19,0,10190.36,9315.954025419196,874.4059745808045
9/19/19,0,10157.59,9325.938507786257,831.651492213743
9/20/19,0,10275.88,9335.769518754281,940.1104812457179
9/21/19,1,10173.11,9345.994504899827,827.1154951001736
9/22/19,1,9979.49,9355.812367729677,623.6776322703226
9/23/19,0,10033.05,9364.896485515932,668.1535144840673
9/24/19,0,9683.38,9374.142183011316,309.23781698868333
9/25/19,0,8553.61,9382.094411853219,828.4844118532183
9/26/19,0,8432.23,9385.947243192699,953.7172431926992
9/27/19,0,8055.64,9389.347847628433,1333.7078476284323
9/28/19,1,8193.9,9391.38003544504,1197.48003544504
9/29/19,1,8225.0,9393.899655870462,1168.899655870462
9/30/19,0,8056.74,9396.519967240503,1339.7799672405035
10/1/19,0,8307.74,9398.525372952608,1090.7853729526087
10/2/19,0,8322.92,9401.42107900915,1078.5010790091492
10/3/19,0,8382.03,9404.359025319294,1022.3290253192936
10/4/19,0,8236.17,9407.4962177363,1171.3262177362994
10/5/19,1,8155.48,9410.099167416025,1254.6191674160254
10/6/19,1,8147.69,9412.402773058338,1264.7127730583388
10/7/19,0,7869.74,9414.6683637016,1544.9283637015997
10/8/19,0,8212.02,9415.932957229359,1203.9129572293587
10/9/19,0,8190.0,9418.409757117653,1228.4097571176535
10/10/19,0,8587.92,9420.797472218592,832.8774722185917
10/11/19,0,8586.9,9424.589581414744,837.6895814147447
10/12/19,1,8269.73,9428.363281101261,1158.6332811012617
10/13/19,1,8308.01,9430.996552480688,1122.9865524806883
10/14/19,0,8283.76,9433.754407882578,1149.9944078825774
10/15/19,0,8353.54,9436.414811971348,1082.8748119713473
10/16/19,0,8162.16,9439.31100472603,1277.1510047260308
10/17/19,0,8002.51,9441.518407592472,1439.0084075924715
10/18/19,0,8076.78,9443.15188107985,1366.37188107985
10/19/19,1,7954.15,9445.039550232163,1490.889550232163
10/20/19,1,7960.04,9446.485876676801,1486.4458766768012
10/21/19,0,8231.06,9447.945546962308,1216.8855469623086
10/22/19,0,8222.52,9450.352067627191,1227.8320676271906
10/23/19,0,8026.76,9452.718193844586,1425.9581938445863
10/24/19,0,7469.56,9454.386021046312,1984.8260210463113
10/25/19,0,7431.88,9454.088986626899,2022.2089866268989
10/26/19,1,8666.79,9453.657726707104,786.8677267071034
10/27/19,1,9259.8,9457.554089315452,197.7540893154528
10/28/19,0,9551.54,9463.512689480496,88.02731051950468
10/29/19,0,9218.76,9470.47109653088,251.71109653088024
10/30/19,0,9433.35,9476.241741693444,42.89174169344369
10/31/19,0,9164.62,9482.741502458612,318.12150245861085
11/1/19,0,9147.98,9488.280535507265,340.3005355072655
11/2/19,1,9252.99,9493.741738287335,240.75173828733568
11/3/19,1,9301.18,9499.549284110892,198.36928411089139
11/4/19,0,9206.16,9505.504010429308,299.3440104293077
11/5/19,0,9418.05,9511.10722005591,93.05722005591088
11/6/19,0,9310.19,9517.4268732648,207.23687326479921
11/7/19,0,9343.34,9523.349928981619,180.00992898161894
11/8/19,0,9204.24,9529.367128662781,325.1271286627816
11/9/19,1,8766.04,9534.88105187521,768.8410518752098
11/10/19,1,8809.41,9538.857815631882,729.4478156318819
11/11/19,0,9037.12,9542.969736497958,505.84973649795757
11/12/19,0,8717.81,9547.853593661435,830.0435936614358
11/13/19,0,8801.52,9551.616855104017,750.0968551040169
11/14/19,0,8762.42,9555.65479590199,793.2347959019899
11/15/19,0,8632.32,9559.542869329722,927.222869329722
11/16/19,1,8457.69,9562.968134885006,1105.2781348850058
11/17/19,1,8482.7,9565.779098938243,1083.0790989382422
11/18/19,0,8503.93,9568.66477818648,1064.7347781864792
11/19/19,0,8175.99,9571.611896199513,1395.6218961995128
11/20/19,0,8120.8,9573.421350767694,1452.621350767694
11/21/19,0,8081.81,9575.033212080563,1493.223212080563
11/22/19,0,7617.07,9576.503771699285,1959.433771699285
11/23/19,1,7286.35,9576.375528819266,2290.0255288192657
11/24/19,1,7324.03,9575.113220735398,2251.0832207353988
11/25/19,0,6907.4,9573.980700096086,2666.5807000960867
11/26/19,0,7130.25,9571.425602238209,2441.1756022382087
11/27/19,0,7163.63,9569.635919078659,2406.0059190786587
11/28/19,0,7523.83,9567.962615206377,2044.1326152063775
11/29/19,0,7431.0,9567.518775476861,2136.5187754768613
11/30/19,1,7757.47,9566.757465977607,1809.287465977607
12/1/19,1,7557.72,9567.106095772824,2009.3860957728239
12/2/19,0,7402.69,9566.772081949788,2164.0820819497885
12/3/19,0,7309.59,9565.909886153426,2256.3198861534256
12/4/19,0,7296.77,9564.731638296043,2267.961638296043
12/5/19,0,7192.85,9563.510683215593,2370.660683215592
12/6/19,0,7395.97,9561.938635685987,2165.9686356859866
12/7/19,1,7547.19,9561.055888937615,2013.8658889376156
12/8/19,1,7504.83,9560.684339201456,2055.8543392014562
12/9/19,0,7522.39,9560.168061021788,2037.7780610217878
12/10/19,0,7337.42,9559.709869243634,2222.289869243634
12/11/19,0,7220.76,9558.6264780382,2337.8664780382005
12/12/19,0,7202.31,9557.150455010606,2354.840455010605
12/13/19,0,7189.16,9555.61396478958,2366.45396478958
12/14/19,1,7251.87,9554.03507051727,2302.1650705172697
12/15/19,1,7067.74,9552.66892834454,2484.9289283445396
12/16/19,0,7111.14,9550.685721002794,2439.5457210027935
12/17/19,0,6879.54,9548.851305594624,2669.311305594624
12/18/19,0,6612.12,9546.24308001387,2934.12308001387
12/19/19,0,7284.29,9542.743964940855,2258.4539649408553
12/20/19,0,7150.86,9541.50239102371,2390.642391023711
12/21/19,1,7190.17,9539.815554946359,2349.645554946359
12/22/19,1,7143.2,9538.262377694873,2395.0623776948732
12/23/19,0,7514.41,9536.554281260047,2022.1442812600471
12/24/19,1,7322.08,9536.086947086309,2214.006947086309
12/25/19,1,7250.69,9534.977259817033,2284.2872598170334
12/26/19,1,7192.72,9533.630427449923,2340.910427449923
12/27/19,0,7194.4,9532.092000535398,2337.6920005353986
12/28/19,1,7243.93,9530.561037196927,2286.6310371969266
12/29/19,1,7301.07,9529.196483672502,2228.126483672502
12/30/19,0,7385.36,9528.022983943654,2142.6629839436546
12/31/19,1,7219.6,9527.129878794967,2307.529878794967
1/1/20,1,7168.31,9525.687460541321,2357.377460541321
1/2/20,0,7175.68,9524.07681885563,2348.39681885563
1/3/20,0,6944.33,9522.49266155698,2578.1626615569803
1/4/20,1,7326.35,9520.145737126866,2193.795737126866
1/5/20,1,7347.89,9519.06487898233,2171.1748789823296
1/6/20,0,7351.57,9518.055687767026,2166.4856877670263
1/7/20,0,7759.24,9517.059006005999,1757.8190060059987
1/8/20,0,8165.47,9517.405894768393,1351.9358947683932
1/9/20,0,8042.65,9519.086640758986,1476.436640758986
1/10/20,0,7817.92,9520.356014715986,1702.436014715986
1/11/20,1,8184.66,9520.880585184435,1336.2205851844355
1/12/20,1,8021.49,9522.605536572166,1501.115536572166
1/13/20,0,8173.97,9523.78760532821,1349.8176053282104
1/14/20,0,8105.24,9525.463714134332,1420.223714134332
1/15/20,0,8842.42,9526.907359999444,684.4873599994444
1/16/20,0,8813.89,9530.757404463386,716.8674044633863
1/17/20,0,8722.03,9534.500629261125,812.4706292611245
1/18/20,1,8900.34,9537.930467450264,637.5904674502635
1/19/20,1,8910.85,9541.930259174791,631.0802591747906
1/20/20,0,8703.36,9545.950442309657,842.5904423096563
1/21/20,0,8626.47,9549.280266661106,922.8102666611067
1/22/20,0,8722.26,9552.34767023653,830.0876702365294
1/23/20,0,8658.94,9555.715633158889,896.775633158888
1/24/20,0,8388.11,9558.865626417846,1170.7556264178456
1/25/20,1,8428.17,9561.124167081523,1132.9541670815233
1/26/20,1,8327.36,9563.503895826449,1236.143895826448
1/27/20,0,8588.42,9565.547373049643,977.1273730496432
1/28/20,0,8895.78,9568.428825144416,672.6488251444152
1/29/20,0,9385.69,9572.295160248726,186.60516024872595
1/30/20,0,9279.81,9577.733570878721,297.9235708787219
1/31/20,0,9502.37,9582.811774885744,80.44177488574314
2/1/20,1,9333.77,9588.592277355376,254.82227735537526
2/2/20,1,9378.09,9593.8097031791,215.71970317910018
2/3/20,0,9314.56,9599.152934616783,284.59293461678317
2/4/20,0,9162.14,9604.27389299987,442.133892999871
2/5/20,0,9162.14,9608.887103810883,446.74710381088335
2/6/20,0,9614.9,9613.484896428747,1.4151035712529847
2/7/20,0,9755.66,9619.52314725301,136.13685274698946
2/8/20,1,9807.54,9625.994240865863,181.54575913413828
2/9/20,1,9907.12,9632.611284975734,274.5087150242671
2/10/20,0,10162.41,9639.526759902987,522.8832400970132
2/11/20,0,9854.79,9647.238659806908,207.55134019309298
2/12/20,0,10275.38,9653.941360635006,621.4386393649929
2/13/20,0,10354.3,9661.968766698874,692.3312333011254
2/14/20,0,10242.43,9670.22364252898,572.206357471021
2/15/20,1,10368.53,9678.095616874405,690.4343831255956
2/16/20,1,9904.17,9686.345744587969,217.82425541203156
2/17/20,0,9937.67,9693.089222811299,244.58077718870118
2/18/20,0,9703.93,9699.918257603716,4.0117423962838075
2/19/20,0,10180.65,9705.981459299794,474.668540700206
2/20/20,0,9604.72,9713.542380630988,108.82238063098885
2/21/20,0,9606.86,9719.248605265038,112.38860526503777
2/22/20,1,9696.58,9724.943362141272,28.363362141271864
2/23/20,1,9669.63,9730.904724125592,61.27472412559291
2/24/20,0,9989.39,9736.761652748175,252.62834725182438
2/25/20,0,9663.75,9743.61344278215,79.86344278215074
2/26/20,0,9309.15,9749.412527512679,440.2625275126793
2/27/20,0,8785.52,9754.071008758094,968.5510087580933
2/28/20,0,8804.72,9757.058461906352,952.3384619063527
2/29/20,1,8712.35,9760.095929968873,1047.7459299688726
3/1/20,1,8534.17,9762.831003117122,1228.6610031171222
3/2/20,0,8912.82,9764.994061917549,852.1740619175489
3/3/20,0,8912.82,9768.342313636564,855.5223136365639
